,X,Y,AADT 2015,AADT 2016
6714,-77.41138116,39.17850665,"5,270","5,441"
6715,-77.40990742,39.42731115,"5,301","5,412"
6716,-77.13668783,39.35486233,"2,170","2,370"
6717,-77.17763441,39.05566723,"11,351","11,572"
6718,-76.65058117,39.50106403,"25,250","25,741"
6719,-76.51696917,39.29431968,"2,910","2,971"
6720,-76.73118772,39.30539168,"31,760","32,441"
6721,-77.14532648,39.64369328,"1,592","1,653"
6722,-75.78572593,39.58994856,"2,291","2,342"
6723,-76.27370243,39.50810529,"15,882","16,070"
6724,-76.84937396,39.27252824,"2,404","2,475"
6725,-77.14158453,39.03090161,"131,850","134,621"
6726,-76.73029776,39.16844629,"7,531","7,692"
6727,-77.180906,39.56142246,"2,421","2,502"
6728,-75.77054136,39.41093616,"11,630","12,001"
6729,-76.67134804,38.99430035,"18,482","20,660"
6730,-76.49797735,39.28369971,"10,484","10,695"
6731,-76.89967688,38.99596101,"3,474","3,240"
6732,-76.51956781,39.29371204,920,941
6733,-76.69474441,38.27429808,772,803
6734,-76.98532753,39.5810798,"1,000","1,021"
6735,-77.26585172,39.19745496,"10,270","10,491"
6736,-76.99472503,39.53484211,"14,350","14,631"
6737,-76.55872513,38.93834251,"2,264","2,325"
6738,-77.43005309,39.39795026,"94,152","94,060"
6739,-76.58514712,39.30466965,"4,973","5,074"
6740,-76.97337928,38.80551869,"12,323","12,564"
6741,-76.67237282,39.28118942,82,83
6742,-77.00575294,39.43192815,244,255
6743,-76.60630573,39.17414669,"1,165","1,310"
6744,-75.97858,39.69625794,"8,731","9,002"
6745,-77.4063643,39.43867833,"91,060","92,791"
6746,-77.09584986,39.0151514,"223,330","228,021"
6747,-76.75381201,39.13891298,450,461
6748,-78.75471607,39.63976837,"2,953","3,014"
6749,-76.92479128,39.1959123,"6,090","6,211"
6750,-76.52524654,38.97388589,"9,102","8,770"
6751,-75.57059915,38.39820901,"13,734","10,500"
6752,-77.53188037,39.3589493,614,720
6753,-78.44145343,39.67095641,110,111
6754,-77.1647592,39.65279826,"13,130","13,381"
6755,-77.43310016,39.41954631,"105,020","107,021"
6756,-77.04293141,39.01259874,"12,814","13,095"
6757,-76.95147981,39.31074379,"2,202","2,313"
6758,-78.91665184,39.62944287,"6,990","7,211"
6759,-76.88656348,38.99332332,985,"1,070"
6760,-76.63436954,39.17422709,"17,230","17,561"
6761,-76.90572336,38.95983103,"6,934","8,410"
6762,-76.36022289,39.54376089,"16,530","16,841"
6763,-76.06602271,39.57014895,"2,944","3,015"
6764,-76.73287302,39.67375163,"1,194","1,255"
6765,-76.64188356,39.16539816,"7,725","7,670"
6766,-76.32621358,39.55447127,"17,614","17,965"
6767,-76.7989004,39.3695519,"7,613","7,764"
6768,-76.78514401,39.2127475,"4,922","5,023"
6769,-76.53132291,38.98908793,"6,232","5,960"
6770,-77.42533978,39.35961407,"6,690","6,821"
6771,-76.96643974,38.81716618,"7,663","7,824"
6772,-76.79203087,39.36623066,"25,002","24,760"
6773,-76.47852746,38.99478802,"10,990","11,201"
6774,-76.55363226,39.29275074,"4,720","4,811"
6775,-76.62675618,39.14074256,"80,651","84,470"
6776,-76.56674642,39.28039648,"11,730","11,951"
6777,-75.74965406,39.11188851,"2,970","3,061"
6778,-76.66696668,39.22402396,"10,340","10,531"
6779,-76.6309126,39.41810795,"12,185","12,435"
6780,-76.85775661,39.21715735,"20,512","19,720"
6781,-76.84510459,39.24196405,"26,173","26,674"
6782,-76.64505781,39.70451577,"2,015","2,020"
6783,-78.71231284,39.67331787,22,23
6784,-77.52840434,39.43678198,"5,061","5,162"
6785,-76.64785873,39.35410581,"138,521","141,432"
6786,-76.16018906,39.67906869,"7,600","7,841"
6787,-76.60841676,39.41279626,"1,861","1,902"
6788,-76.64857409,39.27044668,"1,242","1,273"
6789,-76.06435186,39.04557108,"6,241","6,442"
6790,-77.71052746,39.63629495,"3,652","3,733"
6791,-77.20410525,39.64406541,891,922
6792,-77.42912292,39.42566207,"7,875","8,730"
6793,-76.73819966,39.21031025,"1,940","1,971"
6794,-78.74890566,39.65705713,"5,412","5,533"
6795,-78.9482479,39.63696695,833,864
6796,-77.55652419,39.50785859,"5,670","5,851"
6797,-76.63793986,39.28507603,"7,593","7,744"
6798,-78.77007997,39.66065202,"1,001","1,022"
6799,-76.99570579,39.00107183,"38,270","39,001"
6800,-75.56959107,38.33436361,"1,984","2,035"
6801,-77.03138376,39.59031029,"20,830","21,231"
6802,-76.94970131,39.30183342,"4,130","4,450"
6803,-76.18370683,39.49355979,"5,790","5,901"
6804,-76.0948007,38.54447524,"1,211","1,232"
6805,-76.73981213,39.16108489,"109,501","111,408"
6806,-76.65399505,39.45922544,"122,811","125,392"
6807,-77.06918875,39.48568376,"3,243","3,344"
6808,-75.86857377,39.69844454,"6,141","6,342"
6809,-76.53258144,39.12169601,"6,435","6,520"
6810,-76.63306471,39.14131564,"3,423","3,484"
6811,-76.510797,38.82928707,"2,194","2,265"
6812,-76.48996309,39.33194218,"2,064","2,400"
6813,-77.63033225,39.31132077,"5,301","5,412"
6814,-76.64899294,39.49272117,"27,710","28,241"
6815,-75.57280918,38.40047792,"2,384","2,350"
6816,-76.50290023,38.98918056,"5,100","5,201"
6817,-76.28943807,39.49324028,101,102
6818,-76.88878157,39.21439265,"7,914","8,130"
6819,-76.64773253,39.15411343,"5,945","5,790"
6820,-79.31066811,39.64035497,112,113
6821,-77.71200449,39.65190078,"2,761","2,822"
6822,-76.59966486,39.31521801,"6,382","6,600"
6823,-76.77518128,39.604432,"4,684","4,845"
6824,-76.48381744,39.28181443,"29,992","37,970"
6825,-76.81488935,39.09904065,"3,364","3,445"
6826,-76.54585447,39.30213219,"8,460","8,641"
6827,-77.73518524,39.6707443,"68,480","69,921"
6828,-76.68431499,39.19383048,"13,274","13,545"
6829,-76.60941768,39.206946,"22,074","22,505"
6830,-75.97936893,39.5732963,"1,510","1,470"
6831,-76.52122731,38.90285303,454,485
6832,-76.95481441,38.93266844,"20,702","22,070"
6833,-76.63509042,39.26379828,"5,065","1,700"
6834,-76.95286028,39.17306389,"5,895","6,240"
6835,-77.56553666,39.65831445,782,770
6836,-76.55495908,39.2918277,"15,362","15,640"
6837,-76.95590186,38.85194026,281,292
6838,-76.61065726,39.29373103,"8,243","8,404"
6839,-76.1006668,39.5569356,"7,630","7,781"
6840,-76.67163892,39.29357411,"3,320","3,381"
6841,-76.42936972,39.29303591,"2,222","2,263"
6842,-77.17025198,39.6568495,974,"1,005"
6843,-76.83812092,39.6961995,"2,042","2,200"
6844,-76.48346196,39.41045414,"4,263","4,354"
6845,-76.2921564,39.41506826,"4,652","4,733"
6846,-77.30957149,39.70299812,811,842
6847,-76.55918697,39.30515734,"6,423","6,554"
6848,-76.06740194,39.59597627,723,744
6849,-76.61948803,39.14017488,"9,115","9,220"
6850,-76.96758157,38.81103201,"3,484","3,830"
6851,-76.69522048,39.19839491,"1,882","1,933"
6852,-76.49849147,39.27954293,"3,923","4,004"
6853,-78.73583303,39.62796154,"4,030","4,111"
6854,-76.71466068,39.15987857,"14,672","17,810"
6855,-75.58112429,38.40190018,"2,850","2,901"
6856,-76.61183712,39.29242268,"5,313","5,424"
6857,-76.6617239,39.40384173,"113,511","115,892"
6858,-75.81326707,39.66888817,"2,012","2,090"
6859,-75.66094955,38.20497887,871,902
6860,-76.4602718,39.37598181,"33,874","34,535"
6861,-76.36562859,39.5536963,"1,495","1,040"
6862,-77.20317615,39.12807037,"231,120","235,971"
6863,-76.94764281,38.83110684,"2,993","3,054"
6864,-77.04198428,39.10032971,393,404
6865,-76.59495628,39.31141201,"9,261","9,442"
6866,-76.06815499,39.22063613,"15,351","15,672"
6867,-76.54726555,39.51231086,"1,062","1,083"
6868,-76.73287302,39.67375163,"1,194","1,255"
6869,-79.47478452,39.66344245,"12,910","13,561"
6870,-76.98432058,38.46366617,"1,421","1,472"
6871,-77.88439619,39.66150803,"2,651","2,742"
6872,-76.55524141,38.93099191,"6,874","7,025"
6873,-77.30035698,39.30936857,40,41
6874,-76.86324737,39.13207583,"3,643","4,480"
6875,-76.6532553,39.6588432,"1,315","1,220"
6876,-78.75535408,39.64994082,"2,282","2,333"
6877,-76.85968042,38.82945562,641,690
6878,-76.87882004,38.82793012,"1,640","1,671"
6879,-76.72615817,39.1928872,710,721
6880,-76.96594007,39.36350714,"21,550","21,961"
6881,-76.54660007,39.30263013,"5,193","5,304"
6882,-76.4650841,39.2361767,"3,530","3,601"
6883,-78.93216609,39.63479912,"1,732","1,670"
6884,-76.6784031,39.28632248,"2,541","2,592"
6885,-75.81764021,39.52259144,"2,513","2,594"
6886,-78.84180969,39.63441508,653,684
6887,-76.63552046,39.2700501,"5,295","7,430"
6888,-77.20399639,39.32293378,"5,385","5,010"
6889,-76.44231574,39.02665744,"7,691","7,852"
6890,-76.6426583,39.21240301,"16,493","16,220"
6891,-77.09966979,39.62541046,"13,440","13,871"
6892,-76.06798018,38.66068239,651,672
6893,-76.43946051,39.30516584,"2,783","2,834"
6894,-76.78477147,39.41392482,"8,703","8,884"
6895,-77.24595141,39.17720534,"9,470","9,671"
6896,-77.17161361,39.08182167,"248,810","254,041"
6897,-78.75180224,39.65294959,701,712
6898,-78.90815994,39.62036064,"2,552","2,630"
6899,-76.95080704,39.01823514,"1,343","1,374"
6900,-76.51560989,39.36917142,"9,990","9,660"
6901,-76.78366298,39.3098856,140,141
6902,-76.6527886,39.21285277,0,"159,070"
6903,-76.99812411,39.592199,"1,820","1,851"
6904,-77.3911313,39.40316996,"4,012","4,103"
6905,-76.82307888,39.09000492,402,413
6906,-76.70161811,39.51111733,340,351
6907,-77.32495809,39.47896824,"1,172","1,250"
6908,-77.0100945,39.58465531,"6,580","6,711"
6909,-78.79738234,39.64366529,"5,112","3,560"
6910,-76.47569097,39.23963627,"1,251","1,282"
6911,-75.57229912,38.39485768,"1,254","1,400"
6912,-76.59215196,39.34014917,"9,473","9,664"
6913,-77.04803141,38.5091368,"2,351","2,432"
6914,-76.92630479,38.84954143,"19,434","19,815"
6915,-76.69249195,39.24016761,"3,713","3,784"
6916,-76.60006285,39.41155719,"4,731","4,832"
6917,-76.79556351,39.40237317,"40,160","40,921"
6918,-76.89960498,38.78656674,"12,733","12,974"
6919,-77.00564229,39.43202196,"3,454","3,575"
6920,-76.69480075,39.0997664,"3,745","3,420"
6921,-76.66143995,39.31333037,613,634
6922,-76.98767011,38.95582954,"11,020","11,241"
6923,-76.91121489,38.81326815,230,231
6924,-76.35649201,38.07989897,"1,310","1,361"
6925,-76.81660318,39.27719031,"5,622","5,733"
6926,-77.00515224,39.50760296,"1,181","1,222"
6927,-78.92559485,39.65324094,"2,384","2,445"
6928,-76.61782219,39.31632399,"1,223","1,264"
6929,-76.1444216,39.57407248,"12,713","13,124"
6930,-78.84884104,39.56297071,"7,091","7,322"
6931,-76.67750788,39.28252321,863,884
6932,-75.83683584,39.61924313,"14,150","14,411"
6933,-76.44823238,39.40022843,"23,021","23,462"
6934,-77.39630324,39.43828053,"3,392","3,463"
6935,-76.17337169,39.57221612,"15,650","16,670"
6936,-76.25144633,39.48092405,"12,763","13,014"
6937,-76.62372262,39.27932421,"7,843","7,994"
6938,-76.76669387,39.30708442,"106,515","110,439"
6939,-76.9382716,39.59875293,"9,192","9,640"
6940,-77.16942399,39.57995,"1,464","1,515"
6941,-75.79066643,39.60825751,"12,941","13,192"
6942,-76.42563452,39.28068336,"3,053","3,124"
6943,-76.70593593,39.26280472,"2,955","2,700"
6944,-78.82542062,39.5986471,"13,050","13,301"
6945,-76.74337109,38.95130033,"3,425","3,550"
6946,-78.72935512,39.61705422,"1,252","1,310"
6947,-76.92525623,39.01851995,"11,330","11,571"
6948,-76.86585477,38.96112131,"4,671","4,730"
6949,-76.54886006,39.39498935,"10,930","11,161"
6950,-76.53714622,38.81513751,"10,450","10,661"
6951,-75.92660852,39.06273797,431,442
6952,-76.69905601,38.80981899,40,41
6953,-76.45210499,39.24375802,"15,333","15,634"
6954,-77.16938675,39.35809143,"5,142","5,253"
6955,-76.73558103,39.38869806,"13,773","14,044"
6956,-76.62859628,39.2986709,"11,344","11,575"
6957,-78.74760777,39.65635381,"4,852","4,963"
6958,-76.32695087,39.54229659,"9,872","10,063"
6959,-75.96357461,39.64248345,"10,100","10,291"
6960,-77.54709042,39.44391219,"9,802","9,980"
6961,-77.39193829,39.44573437,"10,171","10,362"
6962,-76.83890257,39.55913468,851,882
6963,-75.80042445,39.13500071,"3,104","3,225"
6964,-76.51039877,39.25907104,"23,831","24,282"
6965,-76.64148703,39.20782302,"3,975","3,360"
6966,-75.57189504,38.39588072,234,230
6967,-76.97881017,38.80725021,"170,630","174,211"
6968,-75.83217,38.49406119,"22,131","22,822"
6969,-76.51045816,39.3678529,"10,130","10,630"
6970,-76.65665514,39.41734162,"227,770","232,561"
6971,-78.94881054,39.63733659,193,204
6972,-76.68102885,39.28297464,"2,490","2,541"
6973,-76.60079164,39.20686622,"4,564","4,665"
6974,-76.49352325,39.35072317,"12,280","12,541"
6975,-76.62256731,38.28737875,"23,513","24,264"
6976,-76.7937184,39.18224265,"79,931","81,452"
6977,-77.44461064,39.39530109,"15,061","15,372"
6978,-76.88419172,39.10154185,"4,510","4,601"
6979,-77.31856743,39.68325788,411,432
6980,-76.60973266,39.31007124,883,904
6981,-77.42347267,39.41753302,"5,170","5,271"
6982,-75.86464057,39.60565347,"5,010","5,111"
6983,-76.68890644,39.14915526,"3,880","3,961"
6984,-76.64336399,39.18377077,923,954
6985,-77.41338118,39.41082784,"11,251","11,462"
6986,-78.74968388,39.67117323,"2,242","2,140"
6987,-76.79554529,39.21380342,"8,894","9,065"
6988,-76.88274031,38.99320407,"3,845","3,720"
6989,-77.01353107,38.79323955,"2,334","2,385"
6990,-76.72934375,39.34335043,"36,902","33,140"
6991,-76.81759733,39.25363632,"32,390","30,690"
6992,-77.0472477,39.63296574,722,750
6993,-76.93609247,38.93585023,"33,510","34,161"
6994,-76.53074064,39.30919202,"6,510","7,180"
6995,-76.6834786,39.38426282,"3,193","3,264"
6996,-76.3425534,39.66053355,"6,401","6,602"
6997,-76.8069927,39.19474838,"1,851","1,892"
6998,-77.4132455,39.45713339,"7,561","7,712"
6999,-78.83854891,39.63655489,"1,103","1,134"
7000,-76.94983058,38.82253661,"12,893","13,134"
7001,-77.5677126,39.50046564,"7,691","7,932"
7002,-76.42438479,39.329437,"6,580","6,711"
7003,-76.17602031,38.96820076,"3,351","3,462"
7004,-76.45128576,39.32683778,"1,193","1,214"
7005,-76.42936747,39.22918864,"2,253","2,294"
7006,-75.64335336,38.31303645,"1,270","1,301"
7007,-76.47405521,39.27688513,"1,271","1,302"
7008,-76.70086867,39.134794,"9,471","9,652"
7009,-76.88326863,39.18360404,"77,022","79,460"
7010,-76.0428164,38.55233152,"2,521","2,602"
7011,-77.30877591,39.71595249,"17,810","18,371"
7012,-77.45388721,39.41738048,"8,621","8,782"
7013,-76.89556705,39.14466355,"21,485","27,970"
7014,-76.85821379,39.20198109,"8,374","8,535"
7015,-77.04203134,39.10025033,873,894
7016,-76.61740964,39.28563007,"5,393","5,494"
7017,-76.93904528,39.21031785,"21,083","21,494"
7018,-75.82814615,38.4955416,281,292
7019,-76.67593522,39.58657969,"62,661","63,982"
7020,-76.6415317,39.15981422,"4,324","4,415"
7021,-76.94324595,39.20884772,"2,610","2,691"
7022,-76.70711727,39.26381337,385,400
7023,-76.94162696,38.83005274,"36,142","37,310"
7024,-76.71785764,38.96562519,"2,245","2,340"
7025,-76.50509081,39.23245236,"3,011","3,062"
7026,-76.84351308,39.22622573,"1,582","1,613"
7027,-76.61636548,39.30824263,"10,001","10,192"
7028,-75.5889892,38.35923398,"10,450","10,661"
7029,-76.46668491,39.27034052,"3,103","2,680"
7030,-76.81779307,39.22460535,"9,124","9,315"
7031,-79.11925532,39.69458985,603,634
7032,-76.43829665,38.3957569,"26,551","27,392"
7033,-77.02318252,39.32914247,"74,120","75,681"
7034,-77.25490854,39.48564096,"1,444","1,495"
7035,-76.71047043,39.26228269,"17,363","17,694"
7036,-79.43532755,39.56410235,324,355
7037,-76.09692982,39.6942163,"11,072","12,090"
7038,-76.68745976,39.39513554,"8,214","7,700"
7039,-76.87992101,38.82784486,"8,804","9,005"
7040,-78.79428414,39.69239594,"4,590","4,681"
7041,-76.61591107,39.33639256,"9,413","9,594"
7042,-76.89462266,39.08294837,"2,260","2,311"
7043,-76.90100585,39.30342048,"66,380","68,560"
7044,-76.70749208,39.21826498,"14,920","15,211"
7045,-77.22264809,39.36952912,"5,860","5,971"
7046,-76.64154414,39.41937064,"48,574","49,605"
7047,-79.36273635,39.70824443,331,352
7048,-76.44182268,39.71981574,935,880
7049,-76.91973357,38.99341047,490,501
7050,-76.6292822,39.11179421,"4,804","4,915"
7051,-76.600983,39.33980518,"11,723","11,954"
7052,-77.24878393,39.17414947,"8,020","8,191"
7053,-76.49986536,38.2951439,"3,264","3,335"
7054,-77.27120816,39.1672092,"4,063","4,154"
7055,-75.76452046,39.13702887,"1,551","1,602"
7056,-76.52302841,38.55658787,774,815
7057,-77.19347642,39.15255806,"18,163","18,524"
7058,-76.63040626,39.31777697,"3,384","3,455"
7059,-77.0255376,38.99478742,"14,753","15,044"
7060,-76.61256425,39.46929561,,
7061,-76.56202031,39.34914917,"11,203","11,414"
7062,-77.10068733,38.96575545,"14,811","15,092"
7063,-76.12413706,39.61593167,701,732
7064,-77.40217774,39.44471913,"4,400","4,481"
7065,-76.96788893,38.81107861,"1,644","1,750"
7066,-77.0162084,39.02070163,"1,480","1,511"
7067,-76.67831714,39.25172912,"23,393","23,884"
7068,-76.77337612,39.19054386,"213,948","217,069"
7069,-76.36940035,39.55671049,"1,645","1,840"
7070,-76.82039322,39.25641706,684,720
7071,-76.64109211,39.2450249,"8,393","8,554"
7072,-76.84852743,38.91689889,"3,055","3,125"
7073,-76.58798513,39.20587036,"13,024","13,285"
7074,-76.82446856,38.89146972,"14,643","14,924"
7075,-76.50392575,39.28928966,895,940
7076,-76.44258151,39.37790812,"50,772","54,610"
7077,-77.77211593,39.62797058,"8,505","5,850"
7078,-76.43936022,39.02527044,"1,146","1,830"
7079,-76.62265531,39.31040575,"5,824","5,955"
7080,-78.5683008,39.62621422,21,22
7081,-77.07678633,38.96798271,"45,532","32,120"
7082,-76.50874361,39.245884,663,684
7083,-79.18310034,39.38874907,831,862
7084,-76.54828217,39.07897322,"10,725","10,150"
7085,-76.36882245,39.52621745,"23,452","25,240"
7086,-76.91388566,38.85631176,"31,341","31,942"
7087,-76.91398735,39.13580642,"71,780","73,151"
7088,-77.20043037,39.1039199,,
7089,-76.97454508,38.52824496,"2,574","2,645"
7090,-77.19306024,39.14780354,"13,174","13,435"
7091,-79.41847081,39.66256878,"1,385","1,440"
7092,-76.55364524,39.28059339,"4,670","4,771"
7093,-76.63366242,39.19814813,"13,381","13,632"
7094,-76.53369896,39.28875866,"6,502","6,643"
7095,-77.16161038,39.15987044,"23,473","23,924"
7096,-76.70091021,39.06409414,"4,094","4,195"
7097,-76.75260644,39.13838105,"26,965","27,485"
7098,-76.75685177,39.27168246,"11,092","11,020"
7099,-76.49935251,38.13681749,"1,723","1,784"
7100,-76.87800972,38.82678933,"3,190","3,261"
7101,-76.49386864,39.40629332,212,223
7102,-75.90423152,38.83458247,240,261
7103,-78.9952039,39.58291264,382,403
7104,-75.53042387,38.37112046,"44,851","45,792"
7105,-76.63489208,39.44373628,"139,050","141,971"
7106,-75.80290813,39.64246318,"1,022","1,043"
7107,-77.49343538,39.44312981,"8,432","8,970"
7108,-76.6464142,39.27924577,"17,592","25,080"
7109,-77.06835908,39.15042354,"5,103","5,194"
7110,-75.79630149,38.95520206,"1,051","1,082"
7111,-76.87260289,38.65143315,,
7112,-76.30652977,39.43499307,"14,205","14,220"
7113,-77.09355216,39.08850736,"5,123","5,224"
7114,-76.84925009,38.91676764,"8,255","8,435"
7115,-78.09337235,39.67959742,"39,740","35,180"
7116,-78.96940664,39.68454795,474,520
7117,-76.64924814,39.28304874,632,653
7118,-76.55191763,38.98188784,"9,361","9,562"
7119,-76.5843419,39.28639983,"11,263","11,484"
7120,-77.42460881,39.39723635,"22,861","23,342"
7121,-75.56360758,38.43215794,"30,990","31,641"
7122,-76.9434686,38.82701116,"7,163","7,304"
7123,-76.65077109,39.36094335,"6,405","8,360"
7124,-76.75241407,39.31360044,"10,501","10,702"
7125,-76.38639831,39.33120723,250,251
7126,-76.52259256,39.41648622,"6,452","6,583"
7127,-76.55315465,39.28191594,"2,760","2,831"
7128,-77.15492247,39.16964417,"9,440","9,621"
7129,-76.44115283,39.04198933,272,283
7130,-77.17564936,39.09275218,"224,250","228,961"
7131,-77.0617185,39.15128487,"6,183","6,304"
7132,-76.64352909,39.14500176,"6,855","8,430"
7133,-77.45788883,39.42972464,"6,231","6,352"
7134,-76.97772156,38.97000947,"15,063","15,354"
7135,-76.66658425,39.3059324,"1,543","1,584"
7136,-75.56437504,38.4239503,"38,603","39,523"
7137,-76.82010535,39.47535055,"16,701","17,032"
7138,-76.60033967,39.03788173,"4,134","4,235"
7139,-76.84856317,38.907277,"3,305","6,220"
7140,-76.47247875,39.39654642,"10,633","10,834"
7141,-77.16251571,38.97238748,"17,581","17,912"
7142,-75.60540414,38.36514429,"11,582","12,510"
7143,-76.71772759,39.0941485,"6,113","6,234"
7144,-76.6131837,38.83075571,"20,284","20,955"
7145,-76.83740065,39.56371528,851,882
7146,-76.53539149,39.11078098,"9,584","9,775"
7147,-76.47206147,39.37760079,,
7148,-76.67468374,39.33631693,"10,443","10,644"
7149,-77.18396902,39.00051361,"7,014","7,165"
7150,-76.87295051,39.10255817,"56,571","57,652"
7151,-77.45092655,39.39119093,,
7152,-78.79741522,39.64147403,"39,630","40,461"
7153,-76.24988541,39.48317657,683,704
7154,-76.51769706,38.84050452,"1,134","1,175"
7155,-77.19813899,39.313117,"21,795","21,510"
7156,-76.4615412,39.34736923,"35,590","35,541"
7157,-76.4877478,39.1051643,"1,982","2,033"
7158,-75.90288912,39.19916632,125,50
7159,-76.68298218,38.35701162,"11,000","11,351"
7160,-77.78789194,39.61750969,"12,021","10,740"
7161,-77.11597421,38.96135208,"2,113","2,164"
7162,-76.55458406,38.99987586,"3,404","3,475"
7163,-75.78947701,38.68800363,"7,530","7,761"
7164,-76.87407215,38.9788708,"200,390","219,013"
7165,-77.38128284,39.38709811,"3,780","3,851"
7166,-76.96546841,38.95091849,"8,933","9,104"
7167,-77.16556649,39.07318683,"7,184","7,335"
7168,-76.87649092,38.99445862,"7,632","5,550"
7169,-77.39418792,39.48160867,"3,560","3,661"
7170,-76.47353815,39.27647437,"1,291","1,312"
7171,-76.61090143,39.29511269,"3,564","3,655"
7172,-76.60410134,39.19420175,"1,995","2,200"
7173,-75.94432846,38.91723914,"1,441","1,492"
7174,-77.07641994,39.0804195,"16,713","17,034"
7175,-76.18336778,39.52990788,"78,775","91,791"
7176,-76.99924874,39.58980445,540,551
7177,-77.35073456,39.24612008,"1,745","1,820"
7178,-75.87261313,38.69399824,"5,150","5,311"
7179,-76.39545515,39.33705272,"8,763","8,934"
7180,-77.17735972,39.06301971,,
7181,-76.88074597,38.45654126,360,381
7182,-76.54514028,38.42075555,774,815
7183,-79.39768539,39.40315977,"11,155","11,010"
7184,-76.67659725,39.27213996,"20,362","21,600"
7185,-76.61555454,39.29595536,"11,421","11,632"
7186,-76.57135263,39.40272491,"3,440","3,521"
7187,-76.97824266,39.01125457,"21,943","22,364"
7188,-76.43332579,39.3722064,"3,820","4,220"
7189,-76.96025746,38.93667336,"24,482","22,700"
7190,-76.52463727,39.31284588,"40,640","41,411"
7191,-76.15614186,38.98938052,990,"1,021"
7192,-77.20189469,39.28492789,"12,093","12,334"
7193,-76.61670724,39.13781566,"5,734","5,865"
7194,-76.56867718,39.28113604,"2,132","2,183"
7195,-77.21827095,39.14803724,"9,140","9,331"
7196,-76.44322771,38.23578067,"2,661","2,712"
7197,-77.72605353,39.6483138,462,473
7198,-76.46787634,39.23716399,"26,100","23,510"
7199,-76.9419151,39.4688329,"9,320","9,501"
7200,-77.38663722,39.41515455,"2,200","2,251"
7201,-76.62498445,38.92458307,"17,632","17,330"
7202,-76.7123424,39.37468382,"21,943","22,364"
7203,-77.29380266,39.14244226,"7,144","7,295"
7204,-77.04863283,39.06257739,"11,053","11,264"
7205,-76.58911937,38.98293684,"10,324","10,535"
7206,-77.79972506,39.6545525,"6,321","6,522"
7207,-76.79855191,39.40561933,"18,253","18,604"
7208,-76.40633454,39.39983868,"5,400","5,511"
7209,-76.55946111,38.372242,60,71
7210,-77.14267665,39.22489551,"9,293","9,594"
7211,-76.2913668,38.73068648,601,612
7212,-76.1828015,39.49388724,"1,020","1,041"
7213,-79.24967982,39.68648892,"1,365","1,340"
7214,-79.05082175,39.4835734,"6,032","5,990"
7215,-76.53150728,39.29425216,"137,880","139,475"
7216,-76.93104403,38.92039919,,
7217,-77.20170679,39.16137634,"41,771","42,572"
7218,-75.999043,38.55311702,"22,811","23,512"
7219,-75.83620608,39.60802852,"5,602","3,400"
7220,-76.75364566,39.13979198,"6,381","6,502"
7221,-76.5926816,39.28259016,343,354
7222,-76.89516789,39.1850119,"7,850","8,011"
7223,-76.80838003,39.22400706,"2,444","2,450"
7224,-77.16223182,39.02182949,"20,403","20,794"
7225,-76.41676586,39.44945811,"4,353","4,434"
7226,-77.28378644,39.1717544,"10,790","10,991"
7227,-76.50312092,39.02995102,"8,002","8,153"
7228,-76.71237358,39.30418287,"20,345","20,745"
7229,-76.89365498,38.90650771,"12,233","12,474"
7230,-75.23642199,38.41170739,561,582
7231,-76.72691437,39.2803162,"2,154","2,205"
7232,-77.48001259,39.42085749,"12,552","12,840"
7233,-76.65843177,38.39841195,"28,692","25,930"
7234,-76.45172865,39.23327009,"3,680","3,761"
7235,-76.71537819,39.25029353,"12,332","12,573"
7236,-76.87326463,39.07768359,"14,301","14,582"
7237,-76.82922955,38.69534724,"1,411","1,462"
7238,-76.64424495,38.70390452,"5,784","5,915"
7239,-76.90462348,38.95935879,"7,464","9,230"
7240,-76.56086047,38.93874014,"21,762","22,820"
7241,-76.57547052,39.16928754,"9,921","10,112"
7242,-79.01843241,39.52402384,"1,110","1,151"
7243,-77.70148784,39.60832995,"2,542","2,593"
7244,-76.40544246,39.42067203,"5,473","5,654"
7245,-76.72703193,39.28026364,"3,474","3,545"
7246,-76.54691189,39.58770023,874,900
7247,-76.07165424,38.75096938,"2,340","2,391"
7248,-77.64121933,39.34259709,"2,221","2,292"
7249,-76.51989515,39.40178028,"1,013","1,034"
7250,-76.55888366,39.38052838,"4,533","4,624"
7251,-77.28643806,39.24517999,602,613
7252,-76.99759867,38.80098787,"2,230","2,271"
7253,-78.94873889,39.63760182,473,484
7254,-77.77862159,39.62143071,"79,540","81,211"
7255,-76.74366636,39.34817246,"6,482","6,623"
7256,-76.55939535,39.34115223,242,253
7257,-75.41602194,38.19264356,"4,793","4,954"
7258,-79.38012185,39.40639808,"1,691","1,752"
7259,-77.09108154,38.99720109,"22,711","23,142"
7260,-76.87138403,39.28086393,"29,480","30,041"
7261,-77.41051545,39.43668968,"2,290","3,180"
7262,-76.80925654,38.98237489,"3,353","3,424"
7263,-76.44621566,39.41297397,"1,493","1,524"
7264,-77.20918388,39.16971665,"9,593","9,774"
7265,-75.10561659,38.33473977,"6,711","6,852"
7266,-77.03816999,39.59456809,"1,052","1,073"
7267,-76.65224908,39.05771182,"5,454","5,575"
7268,-76.52685963,39.39564844,"24,861","25,332"
7269,-77.07815583,39.00392808,"6,544","8,210"
7270,-77.25949472,39.38328696,"4,200","4,291"
7271,-76.63563416,39.38521573,"5,601","5,712"
